id,parentId,name,city,position,image,data
162,110,Système de paye,Richelieu,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom, Adresse, Adresse courriel, Numéro de téléphone, NAS, Revenus, Situation familiale, Date de naissance"
163,162,Serveurs de PG,Richelieu,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
164,163,Employés de PG,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
165,163,Employés aux finance,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
166,113,Évaluation foncière,Richelieu,Source de données,https://bcitigab.github.io/icons/upload.png,
167,101,Répertoires de fournisseurs,Richelieu,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom de la personne ressource, Téléphone"
168,167,Formulaire d'abonnement PG,Richelieu,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
169,168,Employés aux finance,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
170,168,Employés de PG,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
171,105,Caméra de seurveillance,Richelieu,Source de données,https://bcitigab.github.io/icons/upload.png,"Images des citoyens, Allés et venus (parcs, abords des bâtiments, dans la rue)"
172,171,Capture et enregistrement vidéo en temps réel,Richelieu,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
173,172,Directeur général,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
174,172,Directeur de greffe,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
175,105,Liste électorale,Richelieu,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom, Adresse"
176,175,DGEQ,Richelieu,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
177,175,Serveurs de Microsoft (SharePoint),Richelieu,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
178,177,Employés de Microsoft,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
179,176,DGE,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
180,178,Employés aux greffes,Richelieu,Accès,https://bcitigab.github.io/icons/key.png,
